BOOKMARK,COMMENT CREATED,FOLLOW,LIKE,VIEW,Virality,timestamp,authorPersonId,textWordCount,eventType_CONTENT REMOVED,eventType_CONTENT SHARED,contentType_HTML,contentType_RICH,contentType_VIDEO,lang_en,lang_es,lang_ja,lang_la,lang_pt
5.0,2.0,2.0,24.0,282.0,948.0,1467813728,4918484843075254252,1450,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,2.0,2.0,1486127884,3891637997717104548,508,0,1,1,0,0,1,0,0,0,0
1.0,1.0,1.0,1.0,4.0,143.0,1486415241,3891637997717104548,871,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,27.0,31.0,1465923726,-5527145562136413747,701,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,2.0,12.0,20.0,1466691962,-1443636648652872475,293,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,0.0,13.0,113.0,1478176462,3891637997717104548,474,0,1,1,0,0,1,0,0,0,0
2.0,0.0,0.0,2.0,7.0,215.0,1464391845,-1443636648652872475,616,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,1.0,13.0,117.0,1465251873,2553895156129400476,174,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,1.0,1.0,1470178415,8420481937548705787,555,0,1,1,0,0,0,0,0,0,1
2.0,1.0,2.0,2.0,41.0,309.0,1477920217,301435144665447655,1450,0,1,0,1,0,1,0,0,0,0
2.0,0.0,0.0,0.0,4.0,204.0,1472658664,-2525380383541287600,1464,0,1,1,0,0,0,0,0,0,1
7.0,0.0,1.0,1.0,86.0,815.0,1470659231,7645894863578715801,1339,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,4.0,4.0,1483973858,3061273947166110301,549,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,2.0,10.0,18.0,1481895964,-2820994773540913369,653,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,2.0,2.0,1468587090,-108842214936804958,60,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,22.0,22.0,1464969318,3609194402293569455,644,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,7.0,7.0,1473284122,-709287718034731589,89,0,1,1,0,0,1,0,0,0,0
0.0,0.0,1.0,0.0,4.0,29.0,1474055270,-5118506922564478779,548,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,5.0,5.0,1472050575,3609194402293569455,1002,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,3.0,3.0,1486733538,3609194402293569455,2417,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,4.0,4.0,1465051057,-1032019229384696495,286,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,2.0,34.0,142.0,1459868729,2901546026085255870,310,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,2.0,7.0,115.0,1463145284,-1387464358334758758,188,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,16.0,20.0,1459393730,-2525380383541287600,1296,0,1,1,0,0,1,0,0,0,0
2.0,1.0,1.0,0.0,14.0,249.0,1470077935,-1578287561410088674,441,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,5.0,9.0,1461702647,-8020832670974472349,70,0,1,1,0,0,1,0,0,0,0
3.0,2.0,1.0,10.0,32.0,417.0,1464135876,2416280733544962613,1428,0,1,1,0,0,1,0,0,0,0
2.0,2.0,2.0,7.0,114.0,412.0,1486469778,-8781306637602263252,4675,0,1,1,0,0,1,0,0,0,0
0.0,2.0,3.0,11.0,31.0,170.0,1475754252,-4585796377251906117,1066,0,1,1,0,0,0,0,0,0,1
1.0,5.0,0.0,6.0,25.0,199.0,1462278413,2901546026085255870,687,0,1,1,0,0,0,0,0,0,1
3.0,1.0,0.0,4.0,36.0,362.0,1463776160,-1387464358334758758,173,0,1,1,0,0,0,0,0,0,1
0.0,0.0,1.0,3.0,10.0,47.0,1461155998,-1032019229384696495,775,0,1,1,0,0,1,0,0,0,0
1.0,2.0,2.0,2.0,25.0,203.0,1465314076,5660542693104786364,1098,0,1,1,0,0,1,0,0,0,0
0.0,5.0,2.0,22.0,69.0,257.0,1463503800,6735372008307093370,204,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,2.0,4.0,12.0,1486118047,-7606731662737258050,145,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,1.0,1.0,1470268326,-5527145562136413747,946,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,10.0,14.0,1462831749,3217014177234377440,850,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,2.0,19.0,27.0,1481669348,3609194402293569455,138,0,1,1,0,0,0,0,0,0,1
2.0,0.0,0.0,1.0,43.0,247.0,1466007477,-1578287561410088674,1104,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,0.0,8.0,108.0,1467926674,3891637997717104548,445,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,11.0,15.0,1483014027,3609194402293569455,1572,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,3.0,3.0,1464005864,3609194402293569455,986,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,1.0,1.0,1462290183,8676130229735483748,222,0,1,1,0,0,1,0,0,0,0
2.0,1.0,1.0,4.0,30.0,281.0,1473699578,1895326251577378793,714,0,1,1,0,0,0,0,0,0,1
0.0,1.0,1.0,0.0,2.0,37.0,1462403580,8164031568920151381,1074,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,14.0,18.0,1476556887,-1443636648652872475,363,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,7.0,7.0,1461069028,-1443636648652872475,986,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,9.0,9.0,1461186845,-9009798162809551896,1209,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,4.0,18.0,34.0,1473974086,-6030696784871381528,580,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,3.0,7.0,1459449545,-3247191585239311338,145,0,1,1,0,0,0,0,0,0,1
1.0,0.0,1.0,2.0,65.0,198.0,1472750564,7645894863578715801,440,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,2.0,9.0,52.0,1469472029,-1352064057049251194,296,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,5.0,5.0,1465651100,6040926917589508037,560,0,1,1,0,0,0,0,0,0,1
2.0,0.0,0.0,3.0,24.0,236.0,1461582606,-1578287561410088674,2056,0,1,1,0,0,1,0,0,0,0
1.0,1.0,1.0,1.0,20.0,159.0,1468814203,-9120685872592674274,2708,0,1,1,0,0,0,0,0,0,1
1.0,0.0,1.0,0.0,33.0,158.0,1464867391,-709287718034731589,143,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,4.0,33.0,149.0,1474632292,6967147874415599925,3984,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,11.0,11.0,1473794864,-709287718034731589,1185,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,0.0,3.0,103.0,1460937761,3609194402293569455,543,0,1,1,0,0,0,0,0,0,1
3.0,1.0,1.0,2.0,27.0,370.0,1473883606,-9120685872592674274,931,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,2.0,12.0,55.0,1470689584,-6067316262393890508,553,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,6.0,110.0,1460999762,-48161796606086482,1285,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,1.0,1.0,1462565938,-3390049372067052505,340,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,1.0,1.0,1484230118,-6730258785244938562,318,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,3.0,7.0,1464376103,-5527145562136413747,880,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,3.0,25.0,37.0,1475171859,-8020832670974472349,958,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,2.0,2.0,1459941471,4340306774493623681,911,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,3.0,3.0,1461174674,3891637997717104548,52,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,12.0,12.0,1467590823,-7496361692498935601,216,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,27.0,31.0,1465309872,-1443636648652872475,551,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,7.0,11.0,1461587237,3609194402293569455,1044,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,2.0,6.0,1461097984,-1387464358334758758,362,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,1.0,4.0,108.0,1482947216,-4125205337625989832,4024,0,1,1,0,0,1,0,0,0,0
2.0,0.0,0.0,1.0,21.0,225.0,1466446269,-1443636648652872475,2710,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,9.0,9.0,1483128993,3891637997717104548,1175,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,9.0,13.0,1460738720,4340306774493623681,538,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,1.0,20.0,59.0,1479302387,3609194402293569455,2147,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,2.0,2.0,1463751248,3609194402293569455,856,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,7.0,11.0,1467373185,1120069409160402054,873,0,1,1,0,0,0,0,0,0,1
0.0,1.0,0.0,8.0,36.0,78.0,1462899171,-8845298781299428018,53,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,1.0,1.0,1460113724,-2979881261169775358,1340,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,1.0,9.0,113.0,1463769643,3609194402293569455,313,0,1,1,0,0,1,0,0,0,0
2.0,0.0,0.0,5.0,21.0,241.0,1462416322,-8132559109129514792,467,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,2.0,2.0,1472129329,-709287718034731589,266,0,1,1,0,0,1,0,0,0,0
10.0,6.0,7.0,16.0,97.0,1396.0,1465396491,-5527145562136413747,2167,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,119.0,219.0,1466082624,4670267857749552625,90,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,119.0,219.0,1479755385,4670267857749552625,90,1,0,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,22.0,26.0,1462573389,-9016528795238256703,397,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,4.0,21.0,37.0,1470831614,-1387464358334758758,161,0,1,1,0,0,0,0,0,0,1
1.0,2.0,1.0,0.0,9.0,154.0,1475236152,361614354650880527,911,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,2.0,35.0,43.0,1462877372,-2623844842607044962,157,0,1,1,0,0,0,0,0,0,1
0.0,3.0,4.0,5.0,32.0,182.0,1467982561,-1130272294246983140,267,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,5.0,5.0,1482752703,-7410485589492665094,1125,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,2.0,2.0,1483712088,2416280733544962613,963,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,8.0,12.0,1476315060,-1443636648652872475,2041,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,5.0,9.0,1467650225,-1443636648652872475,1851,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,5.0,9.0,1467652008,-1443636648652872475,1851,1,0,1,0,0,1,0,0,0,0
4.0,1.0,0.0,5.0,28.0,458.0,1464618159,2146546851324474301,1077,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,7.0,7.0,1462360209,-2979881261169775358,1303,0,1,1,0,0,1,0,0,0,0
2.0,0.0,0.0,12.0,57.0,305.0,1460038639,1895326251577378793,1538,0,1,1,0,0,0,0,0,0,1
2.0,1.0,1.0,0.0,17.0,252.0,1471347618,7645894863578715801,2685,0,1,1,0,0,1,0,0,0,0
2.0,0.0,0.0,3.0,10.0,222.0,1476127183,3609194402293569455,657,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,10.0,14.0,1463707577,-7456488753754080246,301,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,3.0,7.0,1469798538,-1032019229384696495,1382,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,2.0,2.0,1460392229,-108842214936804958,942,0,1,1,0,0,1,0,0,0,0
0.0,1.0,2.0,2.0,18.0,86.0,1472746714,6960073744377754728,60,0,1,0,0,1,1,0,0,0,0
0.0,0.0,0.0,0.0,2.0,2.0,1477572217,-1251984896177895077,392,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,2.0,2.0,1477572285,-1251984896177895077,392,1,0,1,0,0,0,0,0,0,1
0.0,3.0,3.0,6.0,21.0,150.0,1470344182,-5527145562136413747,1538,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,1.0,25.0,129.0,1467139880,-1443636648652872475,1228,0,1,1,0,0,1,0,0,0,0
0.0,1.0,0.0,1.0,12.0,26.0,1461802482,-1443636648652872475,50,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,3.0,3.0,1486724222,-2820994773540913369,846,0,1,1,0,0,0,0,0,0,1
3.0,1.0,1.0,0.0,26.0,361.0,1483025849,3609194402293569455,604,0,1,1,0,0,1,0,0,0,0
2.0,2.0,2.0,1.0,47.0,321.0,1467143303,-1032019229384696495,725,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,1.0,15.0,119.0,1471632911,-1032019229384696495,2718,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,5.0,5.0,1482254995,-1372859690779491423,1206,0,1,1,0,0,0,0,0,0,1
0.0,1.0,0.0,4.0,10.0,36.0,1462470676,-8860671864164757449,432,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,4.0,31.0,147.0,1468521162,-7456488753754080246,348,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,5.0,5.0,1463760981,-6944500707172804068,1310,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,7.0,7.0,1467162613,3061273947166110301,2227,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,3.0,18.0,30.0,1472219774,-6611967527589759673,585,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,19.0,123.0,1466708086,-1479311724257856983,913,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,11.0,15.0,1464437394,-1443636648652872475,106,0,1,1,0,0,1,0,0,0,0
4.0,1.0,1.0,6.0,36.0,495.0,1464388061,-709287718034731589,1292,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,6.0,6.0,1465128758,6040926917589508037,3718,0,1,1,0,0,1,0,0,0,0
2.0,0.0,0.0,0.0,13.0,213.0,1461585042,7392990465409599343,451,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,1.0,11.0,115.0,1472473394,997469202936578234,1861,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,2.0,13.0,56.0,1475777338,-1443636648652872475,1566,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,10.0,14.0,1461371583,-7496361692498935601,231,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,3.0,7.0,19.0,1468543997,3915038251784681624,510,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,9.0,13.0,1462471007,-1443636648652872475,829,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,6.0,13.0,37.0,1471616205,4142810830429822977,719,0,1,1,0,0,1,0,0,0,0
2.0,0.0,0.0,0.0,39.0,239.0,1481198861,-2979537012405607453,1231,0,1,1,0,0,1,0,0,0,0
13.0,2.0,2.0,12.0,91.0,1509.0,1484579813,-4465926797008424436,2092,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,5.0,5.0,1464609481,1895326251577378793,159,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,2.0,30.0,38.0,1468523516,268671367195911338,353,0,1,1,0,0,1,0,0,0,0
3.0,1.0,3.0,3.0,35.0,432.0,1471999492,-1443636648652872475,594,0,1,1,0,0,1,0,0,0,0
2.0,4.0,4.0,3.0,34.0,386.0,1469534467,7774613525190730745,478,0,1,1,0,0,1,0,0,0,0
0.0,0.0,1.0,2.0,16.0,49.0,1463101717,-1443636648652872475,349,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,0.0,15.0,115.0,1467758769,-1443636648652872475,19154,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,4.0,12.0,28.0,1464143140,8766802480854827422,542,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,1.0,10.0,114.0,1464174401,3829784524040647339,366,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,0.0,4.0,104.0,1460133835,-1443636648652872475,1045,0,1,1,0,0,1,0,0,0,0
3.0,1.0,1.0,10.0,43.0,418.0,1475772354,3609194402293569455,324,0,1,1,0,0,1,0,0,0,0
1.0,1.0,1.0,5.0,38.0,193.0,1468503361,2754566407772265068,5305,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,3.0,7.0,1459296301,-1443636648652872475,2060,0,1,1,0,0,1,0,0,0,0
1.0,2.0,2.0,4.0,33.0,219.0,1482756143,-8020832670974472349,516,0,1,1,0,0,1,0,0,0,0
0.0,0.0,1.0,3.0,22.0,59.0,1475116264,-6946355789336786528,535,0,1,1,0,0,0,0,0,0,1
1.0,0.0,1.0,1.0,16.0,145.0,1483897534,3217014177234377440,1560,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,5.0,5.0,1460058529,4340306774493623681,315,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,15.0,15.0,1476745173,3217014177234377440,195,0,1,1,0,0,0,0,0,0,1
2.0,2.0,2.0,3.0,18.0,300.0,1486633628,-534549863526737439,1987,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,2.0,2.0,1460121009,-6316613156648676087,162,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,9.0,9.0,1477397297,3609194402293569455,412,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,4.0,34.0,50.0,1465223012,-1032019229384696495,945,0,1,1,0,0,1,0,0,0,0
1.0,0.0,1.0,0.0,13.0,138.0,1467737093,-9120685872592674274,1102,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,3.0,3.0,1459452722,4340306774493623681,244,0,1,1,0,0,1,0,0,0,0
0.0,0.0,1.0,2.0,20.0,53.0,1459813780,-6030696784871381528,1395,0,1,1,0,0,0,0,0,0,1
2.0,3.0,2.0,10.0,66.0,386.0,1462391771,7890134385692540512,2491,0,1,1,0,0,1,0,0,0,0
3.0,0.0,0.0,1.0,22.0,326.0,1467061633,-1443636648652872475,2452,0,1,1,0,0,1,0,0,0,0
1.0,1.0,2.0,2.0,17.0,185.0,1464843925,-1032019229384696495,885,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,7.0,7.0,1459356250,3891637997717104548,581,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,8.0,8.0,1475582081,3734911646343191965,302,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,3.0,26.0,138.0,1459340708,8414731042150985013,432,0,1,1,0,0,1,0,0,0,0
0.0,0.0,1.0,2.0,29.0,62.0,1465950463,-1443636648652872475,521,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,0.0,4.0,104.0,1463145141,-1387464358334758758,179,0,1,1,0,0,0,0,0,0,1
1.0,2.0,2.0,6.0,14.0,208.0,1475802598,3891637997717104548,1128,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,5.0,9.0,1463006135,-1443636648652872475,587,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,5.0,39.0,159.0,1475419441,-48161796606086482,1283,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,8.0,8.0,1460590563,-3500661007957156229,356,0,1,1,0,0,1,0,0,0,0
7.0,1.0,1.0,20.0,162.0,977.0,1464879718,6013226412048763966,453,0,1,1,0,0,0,0,0,0,1
0.0,2.0,2.0,0.0,11.0,81.0,1481113181,-6067316262393890508,729,0,1,1,0,0,0,0,0,0,1
6.0,3.0,4.0,9.0,85.0,851.0,1468438220,-4092545774372727680,422,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,2.0,6.0,1465963196,-8020832670974472349,988,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,12.0,16.0,1475182870,-1387464358334758758,438,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,2.0,7.0,50.0,1471977525,-6316613156648676087,335,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,18.0,18.0,1486927905,3609194402293569455,1145,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,9.0,9.0,1469489888,3609194402293569455,767,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,2.0,6.0,114.0,1462541083,3609194402293569455,204,0,1,1,0,0,0,0,0,0,1
1.0,3.0,0.0,2.0,11.0,149.0,1461954787,-1443636648652872475,663,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,3.0,45.0,92.0,1464353403,3609194402293569455,177,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,4.0,8.0,1462372495,3609194402293569455,931,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,20.0,24.0,1474001417,-2785363955043455312,105,0,1,1,0,0,1,0,0,0,0
2.0,2.0,3.0,30.0,105.0,520.0,1464055142,-6946355789336786528,328,0,1,1,0,0,0,0,0,0,1
4.0,0.0,1.0,3.0,31.0,468.0,1472229563,-1836083230511905974,2619,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,0.0,29.0,129.0,1481130296,3609194402293569455,506,0,1,1,0,0,1,0,0,0,0
11.0,0.0,0.0,1.0,17.0,1121.0,1462030259,-1443636648652872475,807,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,1.0,1.0,1484837899,3609194402293569455,261,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,2.0,2.0,1461174850,3891637997717104548,53,0,1,1,0,0,1,0,0,0,0
1.0,1.0,1.0,9.0,36.0,207.0,1469814927,-6786856227257648356,216,0,1,1,0,0,1,0,0,0,0
0.0,2.0,2.0,23.0,83.0,245.0,1485525147,3106760029136205156,248,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,15.0,19.0,1464822952,-1443636648652872475,375,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,1.0,1.0,1459396917,-1032019229384696495,69,0,1,1,0,0,1,0,0,0,0
0.0,8.0,4.0,6.0,58.0,262.0,1469649566,3429602690322213789,388,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,8.0,39.0,71.0,1464219941,5206835909720479405,1740,0,1,1,0,0,0,0,0,0,1
3.0,0.0,0.0,3.0,24.0,336.0,1462990421,3609194402293569455,82,0,1,1,0,0,0,0,0,0,1
2.0,0.0,0.0,0.0,29.0,229.0,1466446752,3429602690322213789,674,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,3.0,25.0,137.0,1473097078,-8606737560479590536,50,0,1,1,0,0,1,0,0,0,0
0.0,3.0,0.0,4.0,25.0,71.0,1462462581,2542290381109225938,223,0,1,1,0,0,0,0,0,0,1
2.0,0.0,1.0,4.0,23.0,264.0,1463403335,3609194402293569455,147,0,1,1,0,0,0,0,0,0,1
0.0,1.0,1.0,1.0,6.0,45.0,1467916732,6960073744377754728,1218,0,1,1,0,0,1,0,0,0,0
1.0,0.0,1.0,0.0,20.0,145.0,1459871687,8572969747961902966,2309,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,6.0,6.0,1466708326,-1479311724257856983,157,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,12.0,12.0,1476462786,3217014177234377440,54,0,1,1,0,0,0,0,0,0,1
2.0,0.0,1.0,1.0,69.0,298.0,1472434664,-8132559109129514792,46,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,2.0,6.0,1465839005,4670267857749552625,226,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,7.0,7.0,1459296770,-1443636648652872475,403,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,9.0,9.0,1460379629,6971525809430309144,349,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,2.0,16.0,24.0,1472997362,3302556033962996625,2850,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,5.0,26.0,46.0,1462365650,-9016528795238256703,460,0,1,1,0,0,0,0,0,0,1
0.0,1.0,1.0,3.0,11.0,58.0,1460467277,-2820994773540913369,311,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,4.0,4.0,1477485117,3609194402293569455,1534,0,1,1,0,0,0,0,0,0,1
0.0,1.0,0.0,1.0,15.0,29.0,1460987807,-1578287561410088674,708,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,2.0,2.0,1478003832,3609194402293569455,405,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,2.0,26.0,34.0,1464875302,-8020832670974472349,1307,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,1.0,21.0,125.0,1460078877,-5264754785175108362,514,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,3.0,24.0,36.0,1459361227,-1443636648652872475,684,0,1,1,0,0,1,0,0,0,0
0.0,2.0,1.0,4.0,20.0,81.0,1461779066,-1443636648652872475,253,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,6.0,6.0,1472675664,-709287718034731589,363,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,2.0,2.0,1467638639,-1352064057049251194,667,0,1,1,0,0,0,0,0,0,1
1.0,1.0,0.0,1.0,5.0,119.0,1463658941,-492179582639058400,440,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,5.0,9.0,1466650569,-1032019229384696495,517,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,2.0,18.0,61.0,1463505401,-1479311724257856983,987,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,8.0,8.0,1467119738,6003902177042843076,534,1,0,1,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,27.0,131.0,1469713752,4227773676394505435,968,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,4.0,4.0,1475851191,-534549863526737439,1174,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,0.0,7.0,42.0,1483677839,2416280733544962613,2945,0,1,1,0,0,1,0,0,0,0
0.0,0.0,0.0,4.0,11.0,27.0,1475616380,-1130272294246983140,215,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,19.0,23.0,1472034535,-6627505417926774253,1212,0,1,1,0,0,0,0,0,0,1
0.0,0.0,0.0,2.0,13.0,21.0,1474374283,5660542693104786364,5472,0,1,1,0,0,1,0,0,0,0
0.0,1.0,1.0,6.0,23.0,82.0,1468583792,6735372008307093370,2259,0,1,1,0,0,0,0,0,0,1
